Date,Open,High,Low,Close,Volume,High-Low,close-preclose
2005-04-27,1151.73999,1159.869995,1144.420044,1156.380005,2151520000,15.449951000000056,4.5500489999999445
2005-04-28,1156.380005,1156.380005,1143.219971,1143.219971,2182270000,13.160033999999996,-13.160033999999996
2005-04-29,1143.219971,1156.969971,1139.189941,1156.849976,2362360000,17.780029999999897,13.630004999999983
2005-05-02,1156.849976,1162.869995,1154.709961,1162.160034,1980040000,8.160033999999996,5.310058000000026
2005-05-03,1162.160034,1166.890015,1156.709961,1161.170044,2167020000,10.180053999999927,-0.9899900000000343
2005-05-04,1161.170044,1176.01001,1161.170044,1175.650024,2306480000,14.839966000000004,14.479980000000069
2005-05-05,1175.650024,1178.619995,1166.77002,1172.630005,1997100000,11.849975000000086,-3.0200190000000475
2005-05-06,1172.630005,1177.75,1170.5,1171.349976,1707200000,7.25,-1.2800290000000132
2005-05-09,1171.349976,1178.869995,1169.380005,1178.839966,1857020000,9.489990000000034,7.489990000000034
2005-05-10,1178.839966,1178.839966,1162.97998,1166.219971,1889660000,15.859985999999935,-12.619995000000017
2005-05-11,1166.219971,1171.77002,1157.709961,1171.109985,1834970000,14.06005899999991,4.890014000000065
2005-05-12,1171.109985,1173.369995,1157.76001,1159.359985,1995290000,15.609985000000052,-11.75
2005-05-13,1159.359985,1163.75,1146.180054,1154.050049,2188590000,17.569946000000073,-5.309936000000107
2005-05-16,1154.050049,1165.75,1153.640015,1165.689941,1856860000,12.109985000000052,11.639892000000145
2005-05-17,1165.689941,1174.349976,1159.859985,1173.800049,1887260000,14.489990999999918,8.110107999999855
2005-05-18,1173.800049,1187.900024,1173.800049,1185.560059,2266320000,14.099975000000086,11.760009999999966
2005-05-19,1185.560059,1191.089966,1184.48999,1191.079956,1775860000,6.59997599999997,5.519897000000128
2005-05-20,1191.079956,1191.219971,1185.189941,1189.280029,1631750000,6.030029999999897,-1.7999270000000251
2005-05-23,1189.280029,1197.439941,1188.76001,1193.859985,1681170000,8.679931000000124,4.579956000000038
2005-05-24,1193.859985,1195.290039,1189.869995,1194.069946,1681000000,5.420043999999962,0.20996100000002116
2005-05-25,1194.069946,1194.069946,1185.959961,1190.01001,1742180000,8.109985000000052,-4.059936000000107
2005-05-26,1190.01001,1198.949951,1190.01001,1197.619995,1654110000,8.93994100000009,7.6099850000000515
2005-05-27,1197.619995,1199.560059,1195.280029,1198.780029,1381430000,4.280029999999897,1.160033999999996
2005-05-31,1198.780029,1198.780029,1191.5,1191.5,1840680000,7.280029000000013,-7.280029000000013
2005-06-01,1191.5,1205.640015,1191.030029,1202.219971,1810100000,14.609985999999935,10.719970999999987
2005-06-02,1202.27002,1204.670044,1198.420044,1204.290039,1813790000,6.25,2.070067999999992
2005-06-03,1204.290039,1205.089966,1194.550049,1196.02002,1627520000,10.53991700000006,-8.270019000000048
2005-06-06,1196.02002,1198.780029,1192.75,1197.51001,1547120000,6.030029000000013,1.4899900000000343
2005-06-07,1197.51001,1208.849976,1197.26001,1197.26001,1851370000,11.589966000000004,-0.25
2005-06-08,1197.26001,1201.969971,1193.329956,1194.670044,1715490000,8.640014999999948,-2.589966000000004
2005-06-09,1194.670044,1201.859985,1191.089966,1200.930054,1824120000,10.770019000000048,6.260009999999966
2005-06-10,1200.930054,1202.790039,1192.640015,1198.109985,1664180000,10.15002400000003,-2.820068999999876
2005-06-13,1198.109985,1206.030029,1194.51001,1200.819946,1661350000,11.520019000000048,2.709961000000021
2005-06-14,1200.819946,1207.530029,1200.180054,1203.910034,1698150000,7.349975000000086,3.0900879999999233
2005-06-15,1203.910034,1208.079956,1198.660034,1206.579956,1840440000,9.419922000000042,2.6699220000000423
2005-06-16,1206.550049,1212.099976,1205.469971,1210.959961,1776040000,6.630004999999983,4.380004999999983
2005-06-17,1210.930054,1219.550049,1210.930054,1216.959961,2407370000,8.619995000000017,6.0
2005-06-20,1216.959961,1219.099976,1210.650024,1216.099976,1714530000,8.44995199999994,-0.8599850000000515
2005-06-21,1216.099976,1217.130005,1211.859985,1213.609985,1720700000,5.270019999999931,-2.489990999999918
2005-06-22,1213.609985,1219.589966,1211.689941,1213.880005,1823250000,7.900024999999914,0.2700199999999313
2005-06-23,1213.880005,1216.449951,1200.719971,1200.72998,2029920000,15.729980000000069,-13.150024999999914
2005-06-24,1200.72998,1200.900024,1191.449951,1191.569946,2418800000,9.450072999999975,-9.160033999999996
2005-06-27,1191.569946,1194.329956,1188.300049,1190.689941,1738620000,6.029907000000094,-0.8800049999999828
2005-06-28,1190.689941,1202.540039,1190.689941,1201.569946,1772410000,11.850097999999889,10.880004999999983
2005-06-29,1201.569946,1204.069946,1198.699951,1199.849976,1769280000,5.369995000000017,-1.719970000000103
2005-06-30,1199.849976,1203.27002,1190.51001,1191.329956,2109490000,12.760009999999966,-8.520019999999931
2005-07-01,1191.329956,1197.890015,1191.329956,1194.439941,1593820000,6.56005899999991,3.1099850000000515
2005-07-05,1194.439941,1206.339966,1192.48999,1204.98999,1805820000,13.84997599999997,10.550048999999944
2005-07-06,1204.98999,1206.109985,1194.780029,1194.939941,1883470000,11.329956000000038,-10.050048999999944
2005-07-07,1194.939941,1198.459961,1183.550049,1197.869995,1952440000,14.909912000000077,2.9300539999999273
2005-07-08,1197.869995,1212.72998,1197.199951,1211.859985,1900810000,15.530029000000013,13.989990000000034
2005-07-11,1211.859985,1220.030029,1211.859985,1219.439941,1846300000,8.170043999999962,7.579956000000038
2005-07-12,1219.439941,1225.540039,1216.599976,1222.209961,1932010000,8.94006300000001,2.7700199999999313
2005-07-13,1222.209961,1224.459961,1219.640015,1223.290039,1812500000,4.819946000000073,1.0800779999999577
2005-07-14,1223.290039,1233.160034,1223.290039,1226.5,2048710000,9.869995000000017,3.209961000000021
2005-07-15,1226.5,1229.530029,1223.5,1227.920044,1716400000,6.030029000000013,1.4200439999999617
2005-07-18,1227.920044,1227.920044,1221.130005,1221.130005,1582100000,6.790038999999979,-6.790038999999979
2005-07-19,1221.130005,1230.339966,1221.130005,1229.349976,2041280000,9.209961000000021,8.219970999999987
2005-07-20,1229.349976,1236.560059,1222.910034,1235.199951,2063340000,13.650024999999914,5.849975000000086
2005-07-21,1235.199951,1235.829956,1224.699951,1227.040039,2129840000,11.130004999999983,-8.159912000000077
2005-07-22,1227.040039,1234.189941,1226.150024,1233.680054,1766990000,8.03991700000006,6.6400149999999485
2005-07-25,1233.680054,1238.359985,1228.150024,1229.030029,1717580000,10.209961000000021,-4.650024999999914
2005-07-26,1229.030029,1234.420044,1229.030029,1231.160034,1934180000,5.3900149999999485,2.130004999999983
2005-07-27,1231.160034,1237.640015,1230.150024,1236.790039,1945800000,7.489990999999918,5.630004999999983
2005-07-28,1236.790039,1245.150024,1235.810059,1243.719971,2001680000,9.33996500000012,6.929932000000008
2005-07-29,1243.719971,1245.040039,1234.180054,1234.180054,1789600000,10.859985000000052,-9.53991700000006
2005-08-01,1234.180054,1239.099976,1233.800049,1235.349976,1716870000,5.299927000000025,1.1699220000000423
2005-08-02,1235.349976,1244.689941,1235.349976,1244.119995,2043120000,9.33996500000012,8.770019000000048
2005-08-03,1244.119995,1245.859985,1240.569946,1245.040039,1999980000,5.290038999999979,0.9200439999999617
2005-08-04,1245.040039,1245.040039,1235.150024,1235.859985,1981220000,9.890014999999948,-9.180053999999927
2005-08-05,1235.859985,1235.859985,1225.619995,1226.420044,1930280000,10.239990000000034,-9.43994100000009
2005-08-08,1226.420044,1232.280029,1222.670044,1223.130005,1804140000,9.609985000000052,-3.290038999999979
2005-08-09,1223.130005,1234.109985,1223.130005,1231.380005,1897520000,10.979980000000069,8.25
2005-08-10,1231.380005,1242.689941,1226.579956,1229.130005,2172320000,16.10998500000005,-2.25
2005-08-11,1229.130005,1237.810059,1228.329956,1237.810059,1941560000,9.480102999999872,8.680053999999927
2005-08-12,1237.810059,1237.810059,1225.869995,1230.390015,1709300000,11.940063999999893,-7.420043999999962
2005-08-15,1230.400024,1236.23999,1226.199951,1233.869995,1562880000,10.040038999999979,3.4799800000000687
2005-08-16,1233.869995,1233.869995,1219.050049,1219.339966,1820410000,14.819946000000073,-14.530029000000013
2005-08-17,1219.339966,1225.630005,1218.069946,1220.23999,1859150000,7.56005899999991,0.9000240000000304
2005-08-18,1220.23999,1222.640015,1215.930054,1219.02002,1808170000,6.709961000000021,-1.219970000000103
2005-08-19,1219.02002,1225.079956,1219.02002,1219.709961,1558790000,6.059936000000107,0.6899410000000898
2005-08-22,1219.709961,1228.959961,1216.469971,1221.72998,1621330000,12.489990000000034,2.0200190000000475
2005-08-23,1221.72998,1223.040039,1214.439941,1217.589966,1678620000,8.600097999999889,-4.140014000000065
2005-08-24,1217.569946,1224.150024,1209.369995,1209.589966,1930800000,14.780029000000013,-8.0
2005-08-25,1209.589966,1213.72998,1209.569946,1212.369995,1571110000,4.160033999999996,2.780029000000013
2005-08-26,1212.400024,1212.400024,1204.22998,1205.099976,1541090000,8.170043999999962,-7.2700190000000475
2005-08-29,1205.099976,1214.280029,1201.530029,1212.280029,1599450000,12.75,7.1800530000000435
2005-08-30,1212.280029,1212.280029,1201.069946,1208.410034,1916470000,11.21008299999994,-3.869995000000017
2005-08-31,1208.410034,1220.359985,1204.400024,1220.329956,2365510000,15.959961000000021,11.919922000000042
2005-09-01,1220.329956,1227.290039,1216.180054,1221.589966,2229860000,11.109985000000052,1.2600099999999657
2005-09-02,1221.589966,1224.449951,1217.75,1218.02002,1640160000,6.6999510000000555,-3.5699460000000727
2005-09-06,1218.02002,1233.609985,1218.02002,1233.390015,1932090000,15.58996500000012,15.369995000000017
2005-09-07,1233.390015,1237.060059,1230.930054,1236.359985,2067700000,6.130004999999983,2.969970000000103
2005-09-08,1236.359985,1236.359985,1229.51001,1231.670044,1955380000,6.849975000000086,-4.68994100000009
2005-09-09,1231.670044,1243.130005,1231.670044,1241.47998,1992560000,11.459961000000021,9.809936000000107
2005-09-12,1241.47998,1242.599976,1239.150024,1240.560059,1938050000,3.4499519999999393,-0.9199210000001585
2005-09-13,1240.569946,1240.569946,1231.199951,1231.199951,2082360000,9.369995000000017,-9.360107999999855
2005-09-14,1231.199951,1234.73999,1226.160034,1227.160034,1986750000,8.579956000000038,-4.0399170000000595
2005-09-15,1227.160034,1231.880005,1224.849976,1227.72998,2079340000,7.030029000000013,0.5699460000000727
2005-09-16,1228.420044,1237.949951,1228.420044,1237.910034,3152470000,9.529907000000094,10.180053999999927
2005-09-19,1237.910034,1237.910034,1227.650024,1231.02002,2076540000,10.260009999999966,-6.890014000000065
2005-09-20,1231.02002,1236.48999,1220.069946,1221.339966,2319250000,16.42004399999996,-9.680053999999927
2005-09-21,1221.339966,1221.52002,1209.890015,1210.199951,2548150000,11.630004999999983,-11.140014999999948
2005-09-22,1210.199951,1216.640015,1205.349976,1214.619995,2424720000,11.290038999999979,4.420043999999962
2005-09-23,1214.619995,1218.829956,1209.800049,1215.290039,1973020000,9.029907000000094,0.6700439999999617
2005-09-26,1215.290039,1222.560059,1211.839966,1215.630005,2022220000,10.720092999999906,0.339966000000004
2005-09-27,1215.630005,1220.170044,1211.109985,1215.660034,1976270000,9.06005899999991,0.030029000000013184
2005-09-28,1215.660034,1220.97998,1212.719971,1216.890015,2106980000,8.260009000000082,1.2299809999999525
2005-09-29,1216.890015,1228.699951,1211.540039,1227.680054,2176120000,17.159912000000077,10.790038999999979
2005-09-30,1227.680054,1229.569946,1225.219971,1228.810059,2097520000,4.349975000000086,1.1300049999999828
2005-10-03,1228.810059,1233.339966,1225.150024,1226.699951,2097490000,8.189941999999974,-2.1101079999998547
2005-10-04,1226.699951,1229.880005,1214.02002,1214.469971,2341420000,15.859985000000052,-12.229980000000069
2005-10-05,1214.469971,1214.469971,1196.25,1196.390015,2546780000,18.219970999999987,-18.07995600000004
2005-10-06,1196.390015,1202.140015,1181.920044,1191.48999,2792030000,20.219970999999987,-4.900024999999914
2005-10-07,1191.48999,1199.709961,1191.459961,1195.900024,2126080000,8.25,4.410033999999996
2005-10-10,1195.900024,1196.52002,1186.119995,1187.329956,2195990000,10.400024999999914,-8.570067999999992
2005-10-11,1187.329956,1193.099976,1183.160034,1184.869995,2299040000,9.939941999999974,-2.459961000000021
2005-10-12,1184.869995,1190.02002,1173.650024,1177.680054,2491280000,16.3699959999999,-7.18994100000009
2005-10-13,1177.680054,1179.560059,1168.199951,1176.839966,2351150000,11.360107999999855,-0.8400879999999233
2005-10-14,1176.839966,1187.130005,1175.439941,1186.569946,2188940000,11.690063999999893,9.729980000000069
2005-10-17,1186.569946,1191.209961,1184.47998,1190.099976,2054570000,6.7299809999999525,3.530029999999897
2005-10-18,1190.099976,1190.099976,1178.130005,1178.140015,2197010000,11.969970999999987,-11.959961000000021
2005-10-19,1178.140015,1195.76001,1170.550049,1195.76001,2703590000,25.20996100000002,17.619995000000017
2005-10-20,1195.76001,1197.300049,1173.300049,1177.800049,2617250000,24.0,-17.95996100000002
2005-10-21,1177.800049,1186.459961,1174.920044,1179.589966,2470920000,11.53991700000006,1.7899170000000595
2005-10-24,1179.589966,1199.390015,1179.589966,1199.380005,2197790000,19.800048999999944,19.79003899999998
2005-10-25,1199.380005,1201.300049,1189.290039,1196.540039,2312470000,12.010009999999966,-2.839966000000004
2005-10-26,1196.540039,1204.01001,1191.380005,1191.380005,2467750000,12.630004999999983,-5.160033999999996
2005-10-27,1191.380005,1192.650024,1178.890015,1178.900024,2395370000,13.760009000000082,-12.479980999999952
2005-10-28,1178.900024,1198.410034,1178.900024,1198.410034,2379400000,19.510009999999966,19.510009999999966
2005-10-31,1198.410034,1211.430054,1198.410034,1207.01001,2567470000,13.020019999999931,8.59997599999997
2005-11-01,1207.01001,1207.339966,1201.660034,1202.76001,2457850000,5.679932000000008,-4.25
2005-11-02,1202.76001,1215.170044,1201.069946,1214.76001,2648090000,14.100097999999889,12.0
2005-11-03,1214.76001,1224.699951,1214.76001,1219.939941,2716630000,9.93994100000009,5.179931000000124
2005-11-04,1219.939941,1222.52002,1214.449951,1220.140015,2050510000,8.070068999999876,0.20007399999985864
2005-11-07,1220.140015,1224.180054,1217.290039,1222.810059,1987580000,6.8900149999999485,2.6700439999999617
2005-11-08,1222.810059,1222.810059,1216.079956,1218.589966,1965050000,6.730102999999872,-4.220092999999906
2005-11-09,1218.589966,1226.589966,1216.530029,1220.650024,2214460000,10.05993699999999,2.0600580000000264
2005-11-10,1220.650024,1232.410034,1215.050049,1230.959961,2378460000,17.35998500000005,10.30993699999999
2005-11-11,1230.959961,1235.699951,1230.719971,1234.719971,1773140000,4.979980000000069,3.7600099999999657
2005-11-14,1234.719971,1237.199951,1231.780029,1233.76001,1899780000,5.419922000000042,-0.9599610000000212
2005-11-15,1233.76001,1237.939941,1226.410034,1229.01001,2359370000,11.529907000000094,-4.75
2005-11-16,1229.01001,1232.23999,1227.180054,1231.209961,2121580000,5.059936000000107,2.1999510000000555
2005-11-17,1231.209961,1242.959961,1231.209961,1242.800049,2298040000,11.75,11.590087999999923
2005-11-18,1242.800049,1249.579956,1240.709961,1248.27002,2453290000,8.869995000000017,5.469970999999987
2005-11-21,1248.27002,1255.890015,1246.900024,1254.849976,2117350000,8.989990999999918,6.579956000000038
2005-11-22,1254.849976,1261.900024,1251.400024,1261.22998,2291420000,10.5,6.380004000000099
2005-11-23,1261.22998,1270.640015,1259.51001,1265.609985,1985400000,11.130004999999983,4.380004999999983
2005-11-25,1265.609985,1268.780029,1265.540039,1268.25,724940000,3.2399900000000343,2.6400149999999485
2005-11-28,1268.25,1268.439941,1257.170044,1257.459961,2016900000,11.269897000000128,-10.790038999999979
2005-11-29,1257.459961,1266.180054,1257.459961,1257.47998,2268340000,8.720092999999906,0.020019000000047527
2005-11-30,1257.47998,1260.930054,1249.390015,1249.47998,2374690000,11.540038999999979,-8.0
2005-12-01,1249.47998,1266.170044,1249.47998,1264.670044,2614830000,16.690063999999893,15.190063999999893
2005-12-02,1264.670044,1266.849976,1261.420044,1265.079956,2125580000,5.429932000000008,0.40991200000007666
2005-12-05,1265.079956,1265.079956,1258.119995,1262.089966,2325840000,6.959961000000021,-2.9899900000000343
2005-12-06,1262.089966,1272.890015,1262.089966,1263.699951,2110740000,10.800048999999944,1.6099850000000515
2005-12-07,1263.699951,1264.849976,1253.02002,1257.369995,2093830000,11.829956000000038,-6.329956000000038
2005-12-08,1257.369995,1263.359985,1250.910034,1255.839966,2178300000,12.449951000000056,-1.5300290000000132
2005-12-09,1255.839966,1263.079956,1254.23999,1259.369995,1896290000,8.839966000000004,3.530029000000013
2005-12-12,1259.369995,1263.859985,1255.52002,1260.430054,1876550000,8.33996500000012,1.0600589999999102
2005-12-13,1260.430054,1272.109985,1258.560059,1267.430054,2390020000,13.549926000000141,7.0
2005-12-14,1267.430054,1275.800049,1267.069946,1272.73999,2145520000,8.730102999999872,5.309936000000107
2005-12-15,1272.73999,1275.170044,1267.73999,1270.939941,2180590000,7.430053999999927,-1.8000489999999445
2005-12-16,1270.939941,1275.23999,1267.319946,1267.319946,2584190000,7.920043999999962,-3.619995000000017
2005-12-19,1267.319946,1270.51001,1259.280029,1259.920044,2208810000,11.229980999999952,-7.399902000000111
2005-12-20,1259.920044,1263.859985,1257.209961,1259.619995,1996690000,6.65002400000003,-0.3000489999999445
2005-12-21,1259.619995,1269.369995,1259.619995,1262.790039,2065170000,9.75,3.1700439999999617
2005-12-22,1262.790039,1268.189941,1262.5,1268.119995,1888500000,5.68994100000009,5.329956000000038
2005-12-23,1268.119995,1269.76001,1265.920044,1268.660034,1285810000,3.839966000000004,0.5400389999999788
2005-12-27,1268.660034,1271.829956,1256.540039,1256.540039,1540470000,15.28991700000006,-12.119995000000017
2005-12-28,1256.540039,1261.099976,1256.540039,1258.170044,1422360000,4.559936999999991,1.6300049999999828
2005-12-29,1258.170044,1260.609985,1254.180054,1254.420044,1382540000,6.429931000000124,-3.75
2005-12-30,1254.420044,1254.420044,1246.589966,1248.290039,1443500000,7.830077999999958,-6.130004999999983
2006-01-03,1248.290039,1270.219971,1245.73999,1268.800049,2554570000,24.479980999999952,20.510009999999966
2006-01-04,1268.800049,1275.369995,1267.73999,1273.459961,2515330000,7.630004999999983,4.659912000000077
2006-01-05,1273.459961,1276.910034,1270.300049,1273.47998,2433340000,6.6099850000000515,0.020019000000047527
2006-01-06,1273.47998,1286.089966,1273.47998,1285.449951,2446560000,12.609985999999935,11.969970999999987
2006-01-09,1285.449951,1290.780029,1284.819946,1290.150024,2301490000,5.9600829999999405,4.700072999999975
2006-01-10,1290.150024,1290.150024,1283.76001,1289.689941,2373080000,6.390014000000065,-0.4600829999999405
2006-01-11,1289.719971,1294.900024,1288.119995,1294.180054,2406130000,6.780029000000013,4.4901129999998375
2006-01-12,1294.180054,1294.180054,1285.040039,1286.060059,2318350000,9.140014999999948,-8.119995000000017
2006-01-13,1286.060059,1288.959961,1282.780029,1287.609985,2206510000,6.179932000000008,1.5499260000001414
2006-01-17,1287.609985,1287.609985,1278.609985,1282.930054,2179970000,9.0,-4.679931000000124
2006-01-18,1282.930054,1282.930054,1272.079956,1277.930054,2233200000,10.850097999999889,-5.0
2006-01-19,1277.930054,1287.790039,1277.930054,1285.040039,2444020000,9.859985000000052,7.1099850000000515
2006-01-20,1285.040039,1285.040039,1260.920044,1261.48999,2845810000,24.119995000000017,-23.550048999999944
2006-01-23,1261.48999,1268.189941,1261.48999,1263.819946,2256070000,6.6999510000000555,2.3299560000000383
2006-01-24,1263.819946,1271.469971,1263.819946,1266.859985,2608720000,7.650024999999914,3.040038999999979
