date,sunspot_ms,diff
1961-07-01,75.3,-3.799999999999997
1961-08-01,74.4,-0.8999999999999915
1961-09-01,74.3,-0.10000000000000853
1961-10-01,73.0,-1.2999999999999972
1961-11-01,71.7,-1.2999999999999972
1961-12-01,69.1,-2.6000000000000085
1962-01-01,64.2,-4.8999999999999915
1962-02-01,59.4,-4.800000000000004
1962-03-01,56.7,-2.6999999999999957
1962-04-01,56.1,-0.6000000000000014
1962-05-01,55.9,-0.20000000000000284
1962-06-01,54.6,-1.2999999999999972
1962-07-01,52.5,-2.1000000000000014
1962-08-01,49.8,-2.700000000000003
1962-09-01,46.7,-3.0999999999999943
1962-10-01,44.0,-2.700000000000003
1962-11-01,42.9,-1.1000000000000014
1962-12-01,42.6,-0.29999999999999716
1963-01-01,42.1,-0.5
1963-02-01,42.6,0.5
1963-03-01,42.6,0.0
1963-04-01,41.6,-1.0
1963-05-01,41.1,-0.5
1963-06-01,40.4,-0.7000000000000028
1963-07-01,39.7,-0.6999999999999957
1963-08-01,39.0,-0.7000000000000028
1963-09-01,38.6,-0.3999999999999986
1963-10-01,37.4,-1.2000000000000028
1963-11-01,34.2,-3.1999999999999957
1963-12-01,30.7,-3.5000000000000036
1964-01-01,28.1,-2.599999999999998
1964-02-01,25.7,-2.400000000000002
1964-03-01,22.3,-3.3999999999999986
1964-04-01,18.6,-3.6999999999999993
1964-05-01,16.0,-2.6000000000000014
1964-06-01,15.0,-1.0
1964-07-01,15.2,0.1999999999999993
1964-08-01,15.1,-0.09999999999999964
1964-09-01,14.6,-0.5
1964-10-01,14.3,-0.29999999999999893
1964-11-01,15.0,0.6999999999999993
1964-12-01,16.2,1.1999999999999993
1965-01-01,17.2,1.0
1965-02-01,17.7,0.5
1965-03-01,18.4,0.6999999999999993
1965-04-01,19.9,1.5
1965-05-01,21.2,1.3000000000000007
1965-06-01,21.8,0.6000000000000014
1965-07-01,22.6,0.8000000000000007
1965-08-01,23.8,1.1999999999999993
1965-09-01,25.2,1.3999999999999986
1965-10-01,28.4,3.1999999999999993
1965-11-01,32.1,3.700000000000003
1965-12-01,35.2,3.1000000000000014
1966-01-01,39.7,4.5
1966-02-01,44.8,5.099999999999994
1966-03-01,49.2,4.400000000000006
1966-04-01,53.3,4.099999999999994
1966-05-01,57.9,4.600000000000001
1966-06-01,63.4,5.5
1966-07-01,71.4,8.000000000000007
1966-08-01,80.3,8.899999999999991
1966-09-01,89.5,9.200000000000003
1966-10-01,95.8,6.299999999999997
1966-11-01,99.4,3.6000000000000085
1966-12-01,103.0,3.5999999999999943
1967-01-01,106.2,3.200000000000003
1967-02-01,111.6,5.3999999999999915
1967-03-01,116.5,4.900000000000006
1967-04-01,119.8,3.299999999999997
1967-05-01,123.9,4.1000000000000085
1967-06-01,129.4,5.5
1967-07-01,133.3,3.9000000000000057
1967-08-01,135.0,1.6999999999999886
1967-09-01,134.9,-0.09999999999999432
1967-10-01,134.5,-0.4000000000000057
1967-11-01,137.6,3.0999999999999943
1967-12-01,142.5,4.900000000000006
1968-01-01,145.3,2.8000000000000114
1968-02-01,145.7,0.39999999999997726
1968-03-01,148.2,2.5
1968-04-01,151.8,3.6000000000000227
1968-05-01,152.4,0.5999999999999943
1968-06-01,150.9,-1.5
1968-07-01,148.9,-2.0
1968-08-01,148.4,-0.5
1968-09-01,151.5,3.0999999999999943
1968-10-01,155.5,4.0
1968-11-01,156.6,1.0999999999999943
1968-12-01,156.0,-0.5999999999999943
1969-01-01,155.7,-0.30000000000001137
1969-02-01,155.1,-0.5999999999999943
1969-03-01,152.9,-2.1999999999999886
1969-04-01,150.7,-2.200000000000017
1969-05-01,150.4,-0.29999999999998295
1969-06-01,150.1,-0.30000000000001137
1969-07-01,149.9,-0.19999999999998863
1969-08-01,150.7,0.799999999999983
1969-09-01,149.2,-1.5
1969-10-01,147.4,-1.799999999999983
1969-11-01,148.0,0.5999999999999943
1969-12-01,148.5,0.5
1970-01-01,149.5,1.0
1970-02-01,150.1,0.5999999999999943
1970-03-01,150.3,0.20000000000001705
1970-04-01,150.3,0.0
1970-05-01,149.8,-0.5
1970-06-01,149.1,-0.700000000000017
1970-07-01,147.0,-2.0999999999999943
1970-08-01,143.0,-4.0
1970-09-01,137.6,-5.400000000000006
1970-10-01,132.9,-4.699999999999989
1970-11-01,126.5,-6.400000000000006
1970-12-01,119.0,-7.5
1971-01-01,113.8,-5.200000000000003
1971-02-01,110.1,-3.700000000000003
1971-03-01,105.3,-4.799999999999997
1971-04-01,100.4,-4.8999999999999915
1971-05-01,96.5,-3.9000000000000057
1971-06-01,94.5,-2.0
1971-07-01,92.7,-1.7999999999999972
1971-08-01,91.5,-1.2000000000000028
1971-09-01,93.2,1.7000000000000028
1971-10-01,93.8,0.5999999999999943
1971-11-01,94.7,0.9000000000000057
1971-12-01,98.3,3.5999999999999943
1972-01-01,100.3,2.0
1972-02-01,100.9,0.6000000000000085
1972-03-01,102.6,1.6999999999999886
1972-04-01,104.0,1.4000000000000057
1972-05-01,103.3,-0.7000000000000028
1972-06-01,99.9,-3.3999999999999915
1972-07-01,96.6,-3.3000000000000114
1972-08-01,92.9,-3.6999999999999886
1972-09-01,88.2,-4.700000000000003
1972-10-01,85.9,-2.299999999999997
1972-11-01,83.3,-2.6000000000000085
1972-12-01,78.2,-5.099999999999994
1973-01-01,72.3,-5.900000000000006
1973-02-01,66.1,-6.200000000000003
1973-03-01,62.8,-3.299999999999997
1973-04-01,60.8,-2.0
1973-05-01,57.9,-2.8999999999999986
1973-06-01,55.6,-2.299999999999997
1973-07-01,53.4,-2.200000000000003
1973-08-01,51.4,-2.0
1973-09-01,49.0,-2.3999999999999986
1973-10-01,46.6,-2.3999999999999986
1973-11-01,45.4,-1.2000000000000028
1973-12-01,45.0,-0.3999999999999986
1974-01-01,46.8,1.7999999999999972
1974-02-01,49.1,2.3000000000000043
1974-03-01,48.5,-0.6000000000000014
1974-04-01,48.3,-0.20000000000000284
1974-05-01,49.4,1.1000000000000014
1974-06-01,49.3,-0.10000000000000142
1974-07-01,48.6,-0.6999999999999957
1974-08-01,47.3,-1.3000000000000043
1974-09-01,45.8,-1.5
1974-10-01,43.2,-2.5999999999999943
1974-11-01,39.3,-3.9000000000000057
1974-12-01,36.1,-3.1999999999999957
1975-01-01,33.0,-3.1000000000000014
1975-02-01,31.8,-1.1999999999999993
1975-03-01,30.6,-1.1999999999999993
1975-04-01,26.8,-3.8000000000000007
1975-05-01,24.2,-2.6000000000000014
1975-06-01,23.2,-1.0
1975-07-01,21.8,-1.3999999999999986
1975-08-01,20.7,-1.1000000000000014
1975-09-01,20.9,0.1999999999999993
1975-10-01,22.3,1.4000000000000021
1975-11-01,23.3,1.0
1975-12-01,23.6,0.3000000000000007
1976-01-01,22.1,-1.5
1976-02-01,19.2,-2.900000000000002
1976-03-01,17.8,-1.3999999999999986
1976-04-01,18.4,0.5999999999999979
1976-05-01,18.3,-0.09999999999999787
1976-06-01,17.9,-0.40000000000000213
1976-07-01,18.8,0.9000000000000021
1976-08-01,20.5,1.6999999999999993
1976-09-01,20.8,0.3000000000000007
1976-10-01,19.7,-1.1000000000000014
1976-11-01,19.7,0.0
1976-12-01,21.6,1.9000000000000021
1977-01-01,24.3,2.6999999999999993
1977-02-01,26.3,2.0
1977-03-01,28.8,2.5
1977-04-01,31.9,3.099999999999998
1977-05-01,34.7,2.8000000000000043
1977-06-01,37.7,3.0
1977-07-01,41.4,3.6999999999999957
1977-08-01,47.6,6.200000000000003
1977-09-01,55.8,8.199999999999996
1977-10-01,64.8,9.0
1977-11-01,73.7,8.900000000000006
1977-12-01,80.7,7.0
1978-01-01,86.9,6.200000000000003
1978-02-01,91.5,4.599999999999994
1978-03-01,98.7,7.200000000000003
1978-04-01,109.0,10.299999999999997
1978-05-01,117.8,8.799999999999997
1978-06-01,126.6,8.799999999999997
1978-07-01,138.0,11.400000000000006
1978-08-01,147.3,9.300000000000011
1978-09-01,153.6,6.299999999999983
1978-10-01,157.3,3.700000000000017
1978-11-01,160.4,3.0999999999999943
1978-12-01,166.7,6.299999999999983
1979-01-01,175.2,8.5
1979-02-01,185.4,10.200000000000017
1979-03-01,193.3,7.900000000000006
1979-04-01,199.9,6.599999999999994
1979-05-01,208.5,8.599999999999994
1979-06-01,216.7,8.199999999999989
1979-07-01,219.5,2.8000000000000114
1979-08-01,220.1,0.5999999999999943
1979-09-01,220.4,0.30000000000001137
1979-10-01,223.4,3.0
1979-11-01,229.8,6.400000000000006
1979-12-01,232.9,3.0999999999999943
1980-01-01,232.0,-0.9000000000000057
1980-02-01,230.2,-1.8000000000000114
1980-03-01,227.9,-2.299999999999983
1980-04-01,224.6,-3.3000000000000114
1980-05-01,221.3,-3.299999999999983
1980-06-01,219.1,-2.200000000000017
1980-07-01,216.1,-3.0
1980-08-01,212.0,-4.099999999999994
1980-09-01,211.5,-0.5
1980-10-01,211.9,0.4000000000000057
1980-11-01,209.1,-2.8000000000000114
1980-12-01,202.8,-6.299999999999983
1981-01-01,199.6,-3.200000000000017
1981-02-01,202.2,2.5999999999999943
1981-03-01,205.4,3.200000000000017
1981-04-01,205.7,0.29999999999998295
1981-05-01,204.1,-1.5999999999999943
1981-06-01,200.9,-3.1999999999999886
1981-07-01,198.5,-2.4000000000000057
1981-08-01,199.9,1.4000000000000057
1981-09-01,202.7,2.799999999999983
1981-10-01,201.4,-1.299999999999983
1981-11-01,196.0,-5.400000000000006
1981-12-01,194.1,-1.9000000000000057
1982-01-01,192.7,-1.4000000000000057
1982-02-01,186.6,-6.099999999999994
1982-03-01,180.0,-6.599999999999994
1982-04-01,173.4,-6.599999999999994
1982-05-01,167.5,-5.900000000000006
1982-06-01,164.0,-3.5
1982-07-01,161.5,-2.5
1982-08-01,153.5,-8.0
1982-09-01,141.4,-12.099999999999994
1982-10-01,133.3,-8.099999999999994
1982-11-01,131.3,-2.0
1982-12-01,130.5,-0.8000000000000114
1983-01-01,127.9,-2.5999999999999943
1983-02-01,123.9,-4.0
1983-03-01,117.1,-6.800000000000011
1983-04-01,110.5,-6.599999999999994
1983-05-01,104.5,-6.0
1983-06-01,95.9,-8.599999999999994
1983-07-01,89.1,-6.800000000000011
1983-08-01,88.9,-0.19999999999998863
1983-09-01,91.7,2.799999999999997
1983-10-01,92.0,0.29999999999999716
1983-11-01,89.7,-2.299999999999997
1983-12-01,85.5,-4.200000000000003
1984-01-01,80.5,-5.0
1984-02-01,75.8,-4.700000000000003
1984-03-01,71.2,-4.599999999999994
1984-04-01,66.8,-4.400000000000006
1984-05-01,63.5,-3.299999999999997
1984-06-01,61.7,-1.7999999999999972
1984-07-01,58.3,-3.4000000000000057
1984-08-01,52.2,-6.099999999999994
1984-09-01,44.3,-7.900000000000006
1984-10-01,37.2,-7.099999999999994
1984-11-01,31.6,-5.600000000000001
1984-12-01,27.4,-4.200000000000003
1985-01-01,25.2,-2.1999999999999993
1985-02-01,23.5,-1.6999999999999993
1985-03-01,21.7,-1.8000000000000007
1985-04-01,21.3,-0.3999999999999986
1985-05-01,21.4,0.09999999999999787
1985-06-01,20.8,-0.5999999999999979
1985-07-01,19.9,-0.9000000000000021
1985-08-01,19.6,-0.29999999999999716
1985-09-01,19.8,0.1999999999999993
1985-10-01,19.7,-0.10000000000000142
1985-11-01,19.1,-0.5999999999999979
1985-12-01,17.3,-1.8000000000000007
1986-01-01,15.2,-2.1000000000000014
1986-02-01,14.3,-0.8999999999999986
1986-03-01,14.3,0.0
1986-04-01,15.1,0.7999999999999989
1986-05-01,15.8,0.7000000000000011
1986-06-01,15.2,-0.6000000000000014
1986-07-01,15.1,-0.09999999999999964
1986-08-01,14.4,-0.6999999999999993
1986-09-01,13.5,-0.9000000000000004
1986-10-01,14.7,1.1999999999999993
1986-11-01,16.6,1.9000000000000021
1986-12-01,18.3,1.6999999999999993
1987-01-01,19.9,1.5999999999999979
1987-02-01,22.3,2.400000000000002
1987-03-01,25.5,3.1999999999999993
1987-04-01,28.0,2.5
1987-05-01,30.3,2.3000000000000007
1987-06-01,32.7,2.400000000000002
1987-07-01,36.2,3.5
1987-08-01,40.5,4.299999999999997
1987-09-01,45.3,4.799999999999997
1987-10-01,51.0,5.700000000000003
1987-11-01,55.1,4.100000000000001
1987-12-01,60.9,5.799999999999997
1988-01-01,69.2,8.300000000000004
1988-02-01,76.9,7.700000000000003
1988-03-01,84.9,8.0
1988-04-01,93.0,8.099999999999994
1988-05-01,101.4,8.400000000000006
1988-06-01,114.3,12.899999999999991
1988-07-01,128.5,14.200000000000003
1988-08-01,141.1,12.599999999999994
1988-09-01,151.2,10.099999999999994
1988-10-01,156.9,5.700000000000017
1988-11-01,164.4,7.5
1988-12-01,176.1,11.699999999999989
1989-01-01,184.8,8.700000000000017
1989-02-01,190.7,5.899999999999977
1989-03-01,198.0,7.300000000000011
1989-04-01,203.8,5.800000000000011
1989-05-01,209.5,5.699999999999989
1989-06-01,212.1,2.5999999999999943
1989-07-01,212.0,-0.09999999999999432
1989-08-01,211.1,-0.9000000000000057
1989-09-01,210.5,-0.5999999999999943
1989-10-01,212.4,1.9000000000000057
1989-11-01,212.5,0.09999999999999432
1989-12-01,206.2,-6.300000000000011
1990-01-01,201.2,-5.0
1990-02-01,202.4,1.200000000000017
1990-03-01,200.9,-1.5
1990-04-01,198.1,-2.8000000000000114
1990-05-01,195.1,-3.0
1990-06-01,192.0,-3.0999999999999943
1990-07-01,190.1,-1.9000000000000057
1990-08-01,191.6,1.5
1990-09-01,194.6,3.0
1990-10-01,195.2,0.5999999999999943
1990-11-01,195.2,0.0
1990-12-01,197.8,2.6000000000000227
1991-01-01,202.8,5.0
1991-02-01,204.4,1.5999999999999943
1991-03-01,203.9,-0.5
1991-04-01,203.8,-0.09999999999999432
1991-05-01,202.9,-0.9000000000000057
1991-06-01,202.8,-0.09999999999999432
1991-07-01,203.5,0.6999999999999886
1991-08-01,203.3,-0.19999999999998863
1991-09-01,200.9,-2.4000000000000057
1991-10-01,196.7,-4.200000000000017
1991-11-01,191.4,-5.299999999999983
1991-12-01,183.1,-8.300000000000011
1992-01-01,172.6,-10.5
1992-02-01,161.1,-11.5
1992-03-01,151.8,-9.299999999999983
1992-04-01,146.0,-5.800000000000011
1992-05-01,142.1,-3.9000000000000057
1992-06-01,137.1,-5.0
1992-07-01,128.5,-8.599999999999994
1992-08-01,119.3,-9.200000000000003
1992-09-01,113.0,-6.299999999999997
1992-10-01,109.0,-4.0
1992-11-01,106.3,-2.700000000000003
1992-12-01,104.5,-1.7999999999999972
1993-01-01,101.9,-2.5999999999999943
1993-02-01,99.3,-2.6000000000000085
1993-03-01,95.4,-3.8999999999999915
1993-04-01,90.2,-5.200000000000003
1993-05-01,84.2,-6.0
1993-06-01,78.6,-5.6000000000000085
1993-07-01,76.5,-2.0999999999999943
1993-08-01,73.6,-2.9000000000000057
1993-09-01,68.3,-5.299999999999997
1993-10-01,63.2,-5.099999999999994
1993-11-01,58.4,-4.800000000000004
1993-12-01,55.1,-3.299999999999997
1994-01-01,52.6,-2.5
1994-02-01,50.2,-2.3999999999999986
1994-03-01,49.4,-0.8000000000000043
1994-04-01,49.6,0.20000000000000284
1994-05-01,48.7,-0.8999999999999986
1994-06-01,46.4,-2.3000000000000043
1994-07-01,42.7,-3.6999999999999957
1994-08-01,40.1,-2.6000000000000014
1994-09-01,39.7,-0.3999999999999986
1994-10-01,39.4,-0.30000000000000426
1994-11-01,38.7,-0.6999999999999957
1994-12-01,37.6,-1.1000000000000014
1995-01-01,35.6,-2.0
1995-02-01,33.7,-1.8999999999999986
1995-03-01,32.0,-1.7000000000000028
1995-04-01,29.4,-2.6000000000000014
1995-05-01,27.3,-2.099999999999998
1995-06-01,25.9,-1.4000000000000021
1995-07-01,24.4,-1.5
1995-08-01,22.0,-2.3999999999999986
1995-09-01,19.0,-3.0
1995-10-01,17.0,-2.0
1995-11-01,15.9,-1.0999999999999996
1995-12-01,15.1,-0.8000000000000007
1996-01-01,14.5,-0.5999999999999996
1996-02-01,14.2,-0.3000000000000007
1996-03-01,13.7,-0.5
1996-04-01,12.0,-1.6999999999999993
1996-05-01,11.2,-0.8000000000000007
1996-06-01,11.6,0.40000000000000036
1996-07-01,11.3,-0.29999999999999893
1996-08-01,11.2,-0.10000000000000142
1996-09-01,11.3,0.10000000000000142
1996-10-01,12.0,0.6999999999999993
1996-11-01,13.4,1.4000000000000004
1996-12-01,14.3,0.9000000000000004
1997-01-01,14.5,0.1999999999999993
1997-02-01,15.2,0.6999999999999993
1997-03-01,18.3,3.1000000000000014
1997-04-01,22.0,3.6999999999999993
1997-05-01,24.4,2.3999999999999986
1997-06-01,27.2,2.8000000000000007
1997-07-01,30.4,3.1999999999999993
1997-08-01,33.6,3.200000000000003
1997-09-01,38.2,4.600000000000001
1997-10-01,43.1,4.899999999999999
1997-11-01,47.1,4.0
1997-12-01,52.0,4.899999999999999
1998-01-01,58.4,6.399999999999999
1998-02-01,65.4,7.000000000000007
1998-03-01,72.0,6.599999999999994
1998-04-01,76.9,4.900000000000006
1998-05-01,80.8,3.8999999999999915
1998-06-01,85.4,4.6000000000000085
1998-07-01,89.8,4.3999999999999915
1998-08-01,93.5,3.700000000000003
1998-09-01,96.4,2.9000000000000057
1998-10-01,98.2,1.7999999999999972
1998-11-01,102.3,4.099999999999994
1998-12-01,110.4,8.100000000000009
1999-01-01,118.4,8.0
1999-02-01,122.5,4.099999999999994
1999-03-01,122.3,-0.20000000000000284
1999-04-01,125.0,2.700000000000003
1999-05-01,132.6,7.599999999999994
1999-06-01,136.3,3.700000000000017
1999-07-01,138.1,1.799999999999983
1999-08-01,142.9,4.800000000000011
1999-09-01,150.5,7.599999999999994
1999-10-01,159.3,8.800000000000011
1999-11-01,164.1,4.799999999999983
1999-12-01,164.0,-0.09999999999999432
2000-01-01,166.1,2.0999999999999943
2000-02-01,170.6,4.5
2000-03-01,174.3,3.700000000000017
2000-04-01,175.2,0.8999999999999773
2000-05-01,172.9,-2.299999999999983
2000-06-01,172.7,-0.20000000000001705
2000-07-01,174.2,1.5
2000-08-01,172.8,-1.3999999999999773
2000-09-01,168.8,-4.0
2000-10-01,165.3,-3.5
2000-11-01,163.1,-2.200000000000017
2000-12-01,162.7,-0.4000000000000057
2001-01-01,158.3,-4.399999999999977
2001-02-01,152.5,-5.800000000000011
2001-03-01,155.1,2.5999999999999943
2001-04-01,160.7,5.599999999999994
2001-05-01,163.7,3.0
2001-06-01,167.4,3.700000000000017
2001-07-01,172.0,4.599999999999994
2001-08-01,175.8,3.8000000000000114
2001-09-01,177.1,1.299999999999983
2001-10-01,177.3,0.20000000000001705
2001-11-01,180.3,3.0
2001-12-01,179.1,-1.200000000000017
2002-01-01,177.6,-1.5
2002-02-01,179.7,2.0999999999999943
2002-03-01,178.2,-1.5
2002-04-01,174.4,-3.799999999999983
2002-05-01,171.3,-3.0999999999999943
2002-06-01,166.9,-4.400000000000006
2002-07-01,161.5,-5.400000000000006
2002-08-01,155.4,-6.099999999999994
2002-09-01,149.5,-5.900000000000006
2002-10-01,143.9,-5.599999999999994
2002-11-01,136.0,-7.900000000000006
2002-12-01,131.4,-4.599999999999994
2003-01-01,129.6,-1.8000000000000114
2003-02-01,125.7,-3.8999999999999915
2003-03-01,118.7,-7.0
2003-04-01,111.9,-6.799999999999997
2003-05-01,107.0,-4.900000000000006
2003-06-01,101.7,-5.299999999999997
2003-07-01,96.0,-5.700000000000003
2003-08-01,92.9,-3.0999999999999943
2003-09-01,91.8,-1.1000000000000085
2003-10-01,89.1,-2.700000000000003
2003-11-01,86.9,-2.1999999999999886
2003-12-01,84.1,-2.8000000000000114
2004-01-01,80.1,-4.0
2004-02-01,76.4,-3.6999999999999886
2004-03-01,73.2,-3.200000000000003
2004-04-01,71.0,-2.200000000000003
2004-05-01,69.5,-1.5
2004-06-01,67.1,-2.4000000000000057
2004-07-01,64.8,-2.299999999999997
2004-08-01,63.0,-1.7999999999999972
2004-09-01,60.2,-2.799999999999997
2004-10-01,57.9,-2.3000000000000043
2004-11-01,56.6,-1.2999999999999972
2004-12-01,55.7,-0.8999999999999986
2005-01-01,54.5,-1.2000000000000028
2005-02-01,53.2,-1.2999999999999972
2005-03-01,52.3,-0.9000000000000057
2005-04-01,49.3,-3.0
2005-05-01,45.0,-4.299999999999997
2005-06-01,44.5,-0.5
2005-07-01,44.6,0.10000000000000142
2005-08-01,41.9,-2.700000000000003
2005-09-01,39.4,-2.5
2005-10-01,38.9,-0.5
2005-11-01,38.4,-0.5
2005-12-01,36.0,-2.3999999999999986
2006-01-01,33.0,-3.0
2006-02-01,29.7,-3.3000000000000007
2006-03-01,27.4,-2.3000000000000007
2006-04-01,27.0,-0.3999999999999986
2006-05-01,27.4,0.3999999999999986
2006-06-01,26.2,-1.1999999999999993
2006-07-01,25.0,-1.1999999999999993
2006-08-01,25.9,0.8999999999999986
2006-09-01,26.0,0.10000000000000142
2006-10-01,23.7,-2.3000000000000007
2006-11-01,21.1,-2.599999999999998
2006-12-01,20.2,-0.9000000000000021
2007-01-01,19.8,-0.3999999999999986
2007-02-01,19.0,-0.8000000000000007
2007-03-01,17.7,-1.3000000000000007
2007-04-01,16.4,-1.3000000000000007
2007-05-01,14.4,-1.9999999999999982
2007-06-01,12.8,-1.5999999999999996
2007-07-01,11.6,-1.200000000000001
2007-08-01,9.9,-1.6999999999999993
2007-09-01,9.6,-0.3000000000000007
2007-10-01,9.9,0.3000000000000007
2007-11-01,9.2,-0.7000000000000011
2007-12-01,7.9,-1.299999999999999
2008-01-01,6.6,-1.3000000000000007
2008-02-01,5.6,-1.0
2008-03-01,5.1,-0.5
2008-04-01,5.1,0.0
2008-05-01,5.4,0.3000000000000007
2008-06-01,4.8,-0.6000000000000005
2008-07-01,4.0,-0.7999999999999998
2008-08-01,3.8,-0.20000000000000018
2008-09-01,3.2,-0.5999999999999996
2008-10-01,2.4,-0.8000000000000003
2008-11-01,2.3,-0.10000000000000009
2008-12-01,2.2,-0.09999999999999964
2009-01-01,2.5,0.2999999999999998
2009-02-01,2.7,0.20000000000000018
2009-03-01,2.9,0.19999999999999973
2009-04-01,3.3,0.3999999999999999
2009-05-01,3.5,0.20000000000000018
2009-06-01,4.1,0.5999999999999996
2009-07-01,5.5,1.4000000000000004
2009-08-01,7.4,1.9000000000000004
2009-09-01,9.5,2.0999999999999996
2009-10-01,10.9,1.4000000000000004
2009-11-01,11.7,0.7999999999999989
2009-12-01,12.7,1.0
2010-01-01,14.0,1.3000000000000007
2010-02-01,16.1,2.1000000000000014
2010-03-01,18.5,2.3999999999999986
2010-04-01,20.8,2.3000000000000007
2010-05-01,23.1,2.3000000000000007
2010-06-01,24.6,1.5
2010-07-01,25.2,0.5999999999999979
2010-08-01,26.4,1.1999999999999993
2010-09-01,29.5,3.1000000000000014
2010-10-01,34.5,5.0
2010-11-01,39.1,4.600000000000001
2010-12-01,42.5,3.3999999999999986
2011-01-01,45.7,3.200000000000003
2011-02-01,48.8,3.0999999999999943
2011-03-01,53.8,5.0
2011-04-01,61.1,7.300000000000004
2011-05-01,69.3,8.199999999999996
2011-06-01,77.2,7.900000000000006
2011-07-01,83.6,6.3999999999999915
2011-08-01,86.3,2.700000000000003
2011-09-01,86.6,0.29999999999999716
2011-10-01,87.4,0.8000000000000114
2011-11-01,89.4,2.0
2011-12-01,92.5,3.0999999999999943
2012-01-01,95.5,3.0
2012-02-01,98.1,2.5999999999999943
2012-03-01,98.3,0.20000000000000284
2012-04-01,95.1,-3.200000000000003
2012-05-01,90.9,-4.199999999999989
2012-06-01,86.6,-4.300000000000011
2012-07-01,84.5,-2.0999999999999943
2012-08-01,85.1,0.5999999999999943
2012-09-01,85.3,0.20000000000000284
2012-10-01,85.8,0.5
2012-11-01,87.7,1.9000000000000057
2012-12-01,88.1,0.3999999999999915
2013-01-01,86.8,-1.2999999999999972
2013-02-01,86.1,-0.7000000000000028
2013-03-01,84.4,-1.6999999999999886
2013-04-01,84.3,-0.10000000000000853
2013-05-01,87.0,2.700000000000003
2013-06-01,90.9,3.9000000000000057
2013-07-01,94.6,3.6999999999999886
2013-08-01,99.0,4.400000000000006
2013-09-01,104.6,5.599999999999994
2013-10-01,107.0,2.4000000000000057
2013-11-01,106.9,-0.09999999999999432
2013-12-01,107.6,0.6999999999999886
2014-01-01,109.3,1.7000000000000028
2014-02-01,110.5,1.2000000000000028
2014-03-01,114.3,3.799999999999997
2014-04-01,116.4,2.1000000000000085
2014-05-01,115.0,-1.4000000000000057
2014-06-01,114.1,-0.9000000000000057
2014-07-01,112.6,-1.5
2014-08-01,108.3,-4.299999999999997
2014-09-01,101.9,-6.3999999999999915
2014-10-01,97.3,-4.6000000000000085
2014-11-01,94.7,-2.5999999999999943
2014-12-01,92.2,-2.5
2015-01-01,89.3,-2.9000000000000057
2015-02-01,86.1,-3.200000000000003
2015-03-01,82.1,-4.0
2015-04-01,78.9,-3.1999999999999886
2015-05-01,76.1,-2.8000000000000114
2015-06-01,72.1,-4.0
2015-07-01,68.3,-3.799999999999997
2015-08-01,66.4,-1.8999999999999915
2015-09-01,65.9,-0.5
2015-10-01,64.3,-1.6000000000000085
2015-11-01,61.2,-3.0999999999999943
2015-12-01,57.8,-3.4000000000000057
2016-01-01,54.4,-3.3999999999999986
2016-02-01,52.5,-1.8999999999999986
2016-03-01,50.4,-2.1000000000000014
2016-04-01,47.8,-2.6000000000000014
2016-05-01,44.8,-3.0
2016-06-01,41.5,-3.299999999999997
2016-07-01,38.5,-3.0
2016-08-01,36.0,-2.5
2016-09-01,33.2,-2.799999999999997
2016-10-01,31.5,-1.7000000000000028
2016-11-01,29.9,-1.6000000000000014
2016-12-01,28.5,-1.3999999999999986
2017-01-01,27.8,-0.6999999999999993
2017-02-01,26.5,-1.3000000000000007
2017-03-01,25.7,-0.8000000000000007
2017-04-01,24.8,-0.8999999999999986
2017-05-01,23.3,-1.5
2017-06-01,22.2,-1.1000000000000014
2017-07-01,21.0,-1.1999999999999993
2017-08-01,19.5,-1.5
2017-09-01,18.2,-1.3000000000000007
